episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,290.8142818418087,2000,"{'drone0': 31, 'drone1': 31, 'drone2': 32, 'drone3': 32}","{'drone0': 1.9146657, 'drone1': 1.9198422, 'drone2': 2.0195813, 'drone3': 2.023529}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,309.0213662871278,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 33, 'drone3': 33}","{'drone0': 1.9621637, 'drone1': 1.9611634, 'drone2': 1.9849944, 'drone3': 1.9874554}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,291.33814551092627,2000,"{'drone0': 31, 'drone1': 31, 'drone2': 32, 'drone3': 32}","{'drone0': 1.9139519, 'drone1': 1.9168799, 'drone2': 2.018292, 'drone3': 2.0237482}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,291.3998562752509,2000,"{'drone0': 31, 'drone1': 31, 'drone2': 32, 'drone3': 32}","{'drone0': 1.914657, 'drone1': 1.9196543, 'drone2': 2.0170438, 'drone3': 2.022255}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,320.3204233449066,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 33, 'drone3': 33}","{'drone0': 1.9373496, 'drone1': 1.9362617, 'drone2': 1.9903189, 'drone3': 1.9921589}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
