episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,-1194.0125352346586,2000,"{'drone0': 46, 'drone1': 46, 'drone2': 46}","{'drone0': 2.4106803, 'drone1': 2.4117553, 'drone2': 2.408863}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1,-1376.0770492608742,2000,"{'drone0': 46, 'drone1': 46, 'drone2': 46}","{'drone0': 2.4109764, 'drone1': 2.4121597, 'drone2': 2.4083269}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2,-1534.343597933012,2000,"{'drone0': 46, 'drone1': 46, 'drone2': 46}","{'drone0': 2.4117353, 'drone1': 2.4118466, 'drone2': 2.4078543}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,-1327.059769288887,2000,"{'drone0': 46, 'drone1': 46, 'drone2': 46}","{'drone0': 2.4109273, 'drone1': 2.4129307, 'drone2': 2.4090214}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,-1543.2091273126405,2000,"{'drone0': 46, 'drone1': 46, 'drone2': 46}","{'drone0': 2.4121728, 'drone1': 2.411135, 'drone2': 2.4077678}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
