episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,-439.97933596214136,2000,"{'drone0': 27, 'drone1': 39, 'drone2': 35, 'drone3': 31}","{'drone0': 2.2444725, 'drone1': 2.900334, 'drone2': 2.7113485, 'drone3': 2.5515916}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1,135.66868210679309,2000,"{'drone0': 37, 'drone1': 36, 'drone2': 25, 'drone3': 25}","{'drone0': 2.7586417, 'drone1': 2.6561902, 'drone2': 2.2768779, 'drone3': 2.1867597}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
2,-546.7021063253676,2000,"{'drone0': 25, 'drone1': 33, 'drone2': 33, 'drone3': 28}","{'drone0': 2.210524, 'drone1': 2.5540483, 'drone2': 2.5542285, 'drone3': 2.338332}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
3,-226.41484740278108,2000,"{'drone0': 30, 'drone1': 30, 'drone2': 26, 'drone3': 26}","{'drone0': 2.4617682, 'drone1': 2.4961538, 'drone2': 2.3128731, 'drone3': 2.3273742}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
4,-304.438895566651,2000,"{'drone0': 29, 'drone1': 34, 'drone2': 32, 'drone3': 28}","{'drone0': 2.3856854, 'drone1': 2.6275663, 'drone2': 2.5512908, 'drone3': 2.2579136}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
