episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,253.861696592213,2000,"{'drone0': 38, 'drone1': 38, 'drone2': 38}","{'drone0': 2.0317245, 'drone1': 2.0327792, 'drone2': 2.0285654}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
1,257.7526991659887,2000,"{'drone0': 38, 'drone1': 38, 'drone2': 38}","{'drone0': 2.034638, 'drone1': 2.033892, 'drone2': 2.0313184}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
2,274.98648843873195,2000,"{'drone0': 38, 'drone1': 38, 'drone2': 38}","{'drone0': 2.0333924, 'drone1': 2.0322127, 'drone2': 2.028331}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
3,282.299882825901,2000,"{'drone0': 38, 'drone1': 38, 'drone2': 38}","{'drone0': 2.033059, 'drone1': 2.0305228, 'drone2': 2.0302818}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
4,266.14117269937594,2000,"{'drone0': 38, 'drone1': 38, 'drone2': 38}","{'drone0': 2.0323462, 'drone1': 2.030804, 'drone2': 2.0292559}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
