episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,1321.9141683873113,2000,"{'drone0': 36, 'drone1': 36}","{'drone0': 1.7372066, 'drone1': 1.7383311}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1,1320.0046645539348,2000,"{'drone0': 36, 'drone1': 36}","{'drone0': 1.7370055, 'drone1': 1.7380967}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2,1432.7705513015271,2000,"{'drone0': 36, 'drone1': 36}","{'drone0': 1.73735, 'drone1': 1.7379105}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,1407.6010175896324,2000,"{'drone0': 36, 'drone1': 36}","{'drone0': 1.7375242, 'drone1': 1.7384585}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,1406.9897465997087,2000,"{'drone0': 36, 'drone1': 36}","{'drone0': 1.737381, 'drone1': 1.7382498}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
