episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,-314.4179284872075,2000,"{'drone0': 5, 'drone1': 5}","{'drone0': 0.23585196, 'drone1': 0.23602113}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,-310.7859683752145,2000,"{'drone0': 5, 'drone1': 5}","{'drone0': 0.23560767, 'drone1': 0.23608531}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,-313.527837639972,2000,"{'drone0': 5, 'drone1': 5}","{'drone0': 0.23561166, 'drone1': 0.23608916}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,-310.86036558549426,2000,"{'drone0': 5, 'drone1': 5}","{'drone0': 0.23569426, 'drone1': 0.23613115}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,-311.02961760490905,2000,"{'drone0': 5, 'drone1': 5}","{'drone0': 0.23574449, 'drone1': 0.23607229}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
