episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,-50.57937743533304,2000,"{'drone0': 45, 'drone1': 45, 'drone2': 45, 'drone3': 42}","{'drone0': 2.4390237, 'drone1': 2.441443, 'drone2': 2.4406273, 'drone3': 2.3452008}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,-51.831269884926755,2000,"{'drone0': 45, 'drone1': 45, 'drone2': 45, 'drone3': 42}","{'drone0': 2.439466, 'drone1': 2.4406114, 'drone2': 2.4396725, 'drone3': 2.344805}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,-51.84358189696087,2000,"{'drone0': 45, 'drone1': 45, 'drone2': 45, 'drone3': 42}","{'drone0': 2.4392188, 'drone1': 2.4402146, 'drone2': 2.4411602, 'drone3': 2.344008}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,-52.76561827033926,2000,"{'drone0': 45, 'drone1': 45, 'drone2': 45, 'drone3': 42}","{'drone0': 2.4389303, 'drone1': 2.4399674, 'drone2': 2.4409244, 'drone3': 2.345204}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,-52.25513499787453,2000,"{'drone0': 45, 'drone1': 45, 'drone2': 45, 'drone3': 42}","{'drone0': 2.439391, 'drone1': 2.440432, 'drone2': 2.4399745, 'drone3': 2.3439434}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
