episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,365.7661203593133,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 32}","{'drone0': 1.4573154, 'drone1': 1.4554231, 'drone2': 1.4506973}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,365.55980444221706,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 32}","{'drone0': 1.4575963, 'drone1': 1.4557142, 'drone2': 1.4546779}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,366.7440367070394,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 32}","{'drone0': 1.4580895, 'drone1': 1.4563832, 'drone2': 1.451495}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,365.9860768300002,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 32}","{'drone0': 1.4586399, 'drone1': 1.4551431, 'drone2': 1.4556601}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,366.5602858436783,2000,"{'drone0': 32, 'drone1': 32, 'drone2': 32}","{'drone0': 1.4568332, 'drone1': 1.4568429, 'drone2': 1.4536204}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
