#{"t_start": 1745231719.1309974, "env_id": "None"}
r,l,t-1897.676636,2000,8.472988--1977.78546,2000,21.642966
-1117.087293,2000,77.1313
-1808.101498,2000,90.186275
-1384.05495,2000,145.598183
-1225.437724,2000,158.608161
-1024.955017,2000,213.596667--988.219533,2000,226.610644
-935.031634,2000,281.79983
-590.008528,2000,294.960993
-549.119099,2000,350.607096
-551.802233,2000,363.596074
-370.98401,2000,419.14401
-702.98516,2000,432.202988
-335.834827,2000,488.055892
-101.910782,2000,501.127871
-129.520825,2000,557.449578
-262.060727,2000,570.565869
30.596281,2000,626.966435
171.777563,2000,639.967045
322.351359,2000,696.5915994256.441488,2000,709.5923423310.302948,2000,767.6834283287.372231,2000,781.9511116449.437522,2000,835.400476631.237791,2000,849.0169296803.888886,2000,902.2836417620.643847,2000,915.8555196722.527171,2000,971.5722259864.82416,2000,985.132993
1086.51341,2000,1041.699936
