episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,1095.400306676812,2000,"{'drone0': 43, 'drone1': 43, 'drone2': 43, 'drone3': 43}","{'drone0': 2.787392, 'drone1': 2.789768, 'drone2': 2.7925506, 'drone3': 2.791388}","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1,1093.9071805083954,2000,"{'drone0': 43, 'drone1': 43, 'drone2': 43, 'drone3': 43}","{'drone0': 2.7855034, 'drone1': 2.7912278, 'drone2': 2.7915726, 'drone3': 2.7919204}","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
2,1094.5190189950174,2000,"{'drone0': 43, 'drone1': 43, 'drone2': 43, 'drone3': 43}","{'drone0': 2.7859948, 'drone1': 2.7859013, 'drone2': 2.7880564, 'drone3': 2.78742}","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
3,1090.0945413142595,2000,"{'drone0': 43, 'drone1': 43, 'drone2': 43, 'drone3': 43}","{'drone0': 2.7867064, 'drone1': 2.7868457, 'drone2': 2.7934816, 'drone3': 2.7893867}","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
4,1096.7304316755005,2000,"{'drone0': 43, 'drone1': 43, 'drone2': 43, 'drone3': 43}","{'drone0': 2.7837431, 'drone1': 2.787194, 'drone2': 2.7871816, 'drone3': 2.7950747}","[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
