episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,-763.3409571653866,2000,"{'drone0': 35, 'drone1': 34, 'drone2': 34}","{'drone0': 2.6986377, 'drone1': 2.6221366, 'drone2': 2.6342623}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,-813.2398726921226,2000,"{'drone0': 34, 'drone1': 35, 'drone2': 35}","{'drone0': 2.6649091, 'drone1': 2.6121156, 'drone2': 2.6332276}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,-807.3809216964963,2000,"{'drone0': 34, 'drone1': 34, 'drone2': 36}","{'drone0': 2.657335, 'drone1': 2.6128223, 'drone2': 2.67577}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,-771.6277573189471,2000,"{'drone0': 34, 'drone1': 35, 'drone2': 35}","{'drone0': 2.64236, 'drone1': 2.6618438, 'drone2': 2.7583632}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,-810.8755900324735,2000,"{'drone0': 34, 'drone1': 35, 'drone2': 35}","{'drone0': 2.679383, 'drone1': 2.612336, 'drone2': 2.6163375}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
