episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,1947.9533757774548,2000,"{'drone0': 48, 'drone1': 48}","{'drone0': 2.9668841, 'drone1': 2.9731166}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1,1981.1242373012853,2000,"{'drone0': 49, 'drone1': 48}","{'drone0': 2.9751716, 'drone1': 2.9712784}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
2,1791.742458689379,2000,"{'drone0': 48, 'drone1': 48}","{'drone0': 2.9687128, 'drone1': 2.969837}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
3,1943.0361856922418,2000,"{'drone0': 48, 'drone1': 48}","{'drone0': 2.966884, 'drone1': 2.9726675}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
4,1981.02388025517,2000,"{'drone0': 49, 'drone1': 48}","{'drone0': 2.9753282, 'drone1': 2.9714968}","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
