episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,1754.9549613007891,2000,"{'drone0': 33, 'drone1': 32, 'drone2': 32, 'drone3': 35}","{'drone0': 1.7384155, 'drone1': 1.6911179, 'drone2': 1.6873261, 'drone3': 1.7712595}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
1,1776.2478368720958,2000,"{'drone0': 33, 'drone1': 33, 'drone2': 31, 'drone3': 35}","{'drone0': 1.7125866, 'drone1': 1.696053, 'drone2': 1.6720444, 'drone3': 1.7656862}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
2,1748.4957292608979,2000,"{'drone0': 33, 'drone1': 32, 'drone2': 32, 'drone3': 35}","{'drone0': 1.7355652, 'drone1': 1.6867169, 'drone2': 1.685535, 'drone3': 1.7695452}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
3,1543.9446746918582,2000,"{'drone0': 31, 'drone1': 31, 'drone2': 31, 'drone3': 35}","{'drone0': 1.6659926, 'drone1': 1.6632036, 'drone2': 1.6573266, 'drone3': 1.7491522}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
4,1520.2942481852117,2000,"{'drone0': 31, 'drone1': 31, 'drone2': 31, 'drone3': 35}","{'drone0': 1.67113, 'drone1': 1.660006, 'drone2': 1.658375, 'drone3': 1.7463603}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]"
