episode,total_reward,steps,targets_reached,avg_speed,collisions:
0,-838.977685179633,2000,"{'drone0': 55, 'drone1': 51}","{'drone0': 3.5125024, 'drone1': 3.5159736}","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
1,-914.3626495206728,2000,"{'drone0': 51, 'drone1': 54}","{'drone0': 3.491301, 'drone1': 3.5084355}","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
2,-812.2114136320852,2000,"{'drone0': 54, 'drone1': 51}","{'drone0': 3.514979, 'drone1': 3.5063984}","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
3,-969.5256118339111,2000,"{'drone0': 50, 'drone1': 50}","{'drone0': 3.5183847, 'drone1': 3.516391}","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
4,-861.5568189563396,2000,"{'drone0': 55, 'drone1': 55}","{'drone0': 3.5012267, 'drone1': 3.4836688}","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
